date,code,name,score
2022-08-25,CZ080,Moravskoslezský kraj,63
2022-08-26,CZ010,Praha,63
2022-08-26,CZ020,Středočeský kraj,63
2022-08-26,CZ031,Jihočeský kraj,65
2022-08-26,CZ032,Plzeňský kraj,63
2022-08-26,CZ041,Karlovarský kraj,58
2022-08-26,CZ042,Ústecký kraj,58
2022-08-26,CZ051,Liberecký kraj,58
2022-08-26,CZ052,Královéhradecký kraj,63
2022-08-26,CZ053,Pardubický kraj,63
2022-08-26,CZ063,Kraj Vysočina,63
2022-08-26,CZ064,Jihomoravský kraj,65
2022-08-26,CZ071,Olomoucký kraj,65
2022-08-26,CZ072,Zlínský kraj,65
2022-08-26,CZ080,Moravskoslezský kraj,58
2022-08-27,CZ010,Praha,63
2022-08-27,CZ020,Středočeský kraj,63
2022-08-27,CZ031,Jihočeský kraj,63
2022-08-27,CZ032,Plzeňský kraj,63
2022-08-27,CZ041,Karlovarský kraj,58
2022-08-27,CZ042,Ústecký kraj,58
2022-08-27,CZ051,Liberecký kraj,63
2022-08-27,CZ052,Královéhradecký kraj,63
2022-08-27,CZ053,Pardubický kraj,65
2022-08-27,CZ063,Kraj Vysočina,63
2022-08-27,CZ064,Jihomoravský kraj,63
2022-08-27,CZ071,Olomoucký kraj,65
2022-08-27,CZ072,Zlínský kraj,65
2022-08-27,CZ080,Moravskoslezský kraj,63
2022-08-28,CZ010,Praha,63
2022-08-28,CZ020,Středočeský kraj,63
2022-08-28,CZ031,Jihočeský kraj,63
2022-08-28,CZ032,Plzeňský kraj,63
2022-08-28,CZ041,Karlovarský kraj,63
2022-08-28,CZ042,Ústecký kraj,63
2022-08-28,CZ051,Liberecký kraj,63
2022-08-28,CZ052,Královéhradecký kraj,63
2022-08-28,CZ053,Pardubický kraj,65
2022-08-28,CZ063,Kraj Vysočina,63
2022-08-28,CZ064,Jihomoravský kraj,65
2022-08-28,CZ071,Olomoucký kraj,65
2022-08-28,CZ072,Zlínský kraj,65
2022-08-28,CZ080,Moravskoslezský kraj,63
2022-08-29,CZ010,Praha,63
2022-08-29,CZ020,Středočeský kraj,63
2022-08-29,CZ031,Jihočeský kraj,65
2022-08-29,CZ032,Plzeňský kraj,63
2022-08-29,CZ041,Karlovarský kraj,65
2022-08-29,CZ042,Ústecký kraj,63
2022-08-29,CZ051,Liberecký kraj,63
2022-08-29,CZ052,Královéhradecký kraj,65
2022-08-29,CZ053,Pardubický kraj,65
2022-08-29,CZ063,Kraj Vysočina,70
2022-08-29,CZ064,Jihomoravský kraj,70
2022-08-29,CZ071,Olomoucký kraj,65
2022-08-29,CZ072,Zlínský kraj,63
2022-08-29,CZ080,Moravskoslezský kraj,63
2022-08-30,CZ010,Praha,63
2022-08-30,CZ020,Středočeský kraj,70
2022-08-30,CZ031,Jihočeský kraj,63
2022-08-30,CZ032,Plzeňský kraj,63
2022-08-30,CZ041,Karlovarský kraj,65
2022-08-30,CZ042,Ústecký kraj,68
2022-08-30,CZ051,Liberecký kraj,70
2022-08-30,CZ052,Královéhradecký kraj,70
2022-08-30,CZ053,Pardubický kraj,65
2022-08-30,CZ063,Kraj Vysočina,70
2022-08-30,CZ064,Jihomoravský kraj,70
2022-08-30,CZ071,Olomoucký kraj,65
2022-08-30,CZ072,Zlínský kraj,63
2022-08-30,CZ080,Moravskoslezský kraj,63
2022-08-31,CZ010,Praha,63
2022-08-31,CZ020,Středočeský kraj,70
2022-08-31,CZ031,Jihočeský kraj,70
2022-08-31,CZ032,Plzeňský kraj,68
2022-08-31,CZ041,Karlovarský kraj,67
2022-08-31,CZ042,Ústecký kraj,68
2022-08-31,CZ051,Liberecký kraj,70
2022-08-31,CZ052,Královéhradecký kraj,70
2022-08-31,CZ053,Pardubický kraj,65
2022-08-31,CZ063,Kraj Vysočina,70
2022-08-31,CZ064,Jihomoravský kraj,70
2022-08-31,CZ071,Olomoucký kraj,65
2022-08-31,CZ072,Zlínský kraj,63
2022-08-31,CZ080,Moravskoslezský kraj,68
2022-09-01,CZ010,Praha,63
2022-09-01,CZ020,Středočeský kraj,65
2022-09-01,CZ031,Jihočeský kraj,70
2022-09-01,CZ032,Plzeňský kraj,68
2022-09-01,CZ041,Karlovarský kraj,64
2022-09-01,CZ042,Ústecký kraj,70
2022-09-01,CZ051,Liberecký kraj,70
2022-09-01,CZ052,Královéhradecký kraj,70
2022-09-01,CZ053,Pardubický kraj,65
2022-09-01,CZ063,Kraj Vysočina,70
2022-09-01,CZ064,Jihomoravský kraj,70
2022-09-01,CZ071,Olomoucký kraj,65
2022-09-01,CZ072,Zlínský kraj,63
2022-09-01,CZ080,Moravskoslezský kraj,70
2022-09-02,CZ010,Praha,63
2022-09-02,CZ020,Středočeský kraj,63
2022-09-02,CZ031,Jihočeský kraj,70
2022-09-02,CZ032,Plzeňský kraj,68
2022-09-02,CZ041,Karlovarský kraj,64
2022-09-02,CZ042,Ústecký kraj,70
2022-09-02,CZ051,Liberecký kraj,70
2022-09-02,CZ052,Královéhradecký kraj,70
2022-09-02,CZ053,Pardubický kraj,65
2022-09-02,CZ063,Kraj Vysočina,75
2022-09-02,CZ064,Jihomoravský kraj,70
2022-09-02,CZ071,Olomoucký kraj,63
2022-09-02,CZ072,Zlínský kraj,63
2022-09-02,CZ080,Moravskoslezský kraj,70
2022-09-03,CZ010,Praha,63
2022-09-03,CZ020,Středočeský kraj,63
2022-09-03,CZ031,Jihočeský kraj,70
2022-09-03,CZ032,Plzeňský kraj,68
2022-09-03,CZ041,Karlovarský kraj,59
2022-09-03,CZ042,Ústecký kraj,70
2022-09-03,CZ051,Liberecký kraj,70
2022-09-03,CZ052,Královéhradecký kraj,70
2022-09-03,CZ053,Pardubický kraj,65
2022-09-03,CZ063,Kraj Vysočina,70
2022-09-03,CZ064,Jihomoravský kraj,70
2022-09-03,CZ071,Olomoucký kraj,63
2022-09-03,CZ072,Zlínský kraj,68
2022-09-03,CZ080,Moravskoslezský kraj,65
2022-09-04,CZ010,Praha,63
2022-09-04,CZ020,Středočeský kraj,63
2022-09-04,CZ031,Jihočeský kraj,70
2022-09-04,CZ032,Plzeňský kraj,68
2022-09-04,CZ041,Karlovarský kraj,64
2022-09-04,CZ042,Ústecký kraj,70
2022-09-04,CZ051,Liberecký kraj,65
2022-09-04,CZ052,Královéhradecký kraj,70
2022-09-04,CZ053,Pardubický kraj,63
2022-09-04,CZ063,Kraj Vysočina,70
2022-09-04,CZ064,Jihomoravský kraj,70
2022-09-04,CZ071,Olomoucký kraj,63
2022-09-04,CZ072,Zlínský kraj,63
2022-09-04,CZ080,Moravskoslezský kraj,65
2022-09-05,CZ010,Praha,68
2022-09-05,CZ020,Středočeský kraj,68
2022-09-05,CZ031,Jihočeský kraj,70
2022-09-05,CZ032,Plzeňský kraj,70
2022-09-05,CZ041,Karlovarský kraj,59
2022-09-05,CZ042,Ústecký kraj,70
2022-09-05,CZ051,Liberecký kraj,68
2022-09-05,CZ052,Královéhradecký kraj,70
2022-09-05,CZ053,Pardubický kraj,68
2022-09-05,CZ063,Kraj Vysočina,70
2022-09-05,CZ064,Jihomoravský kraj,70
2022-09-05,CZ071,Olomoucký kraj,63
2022-09-05,CZ072,Zlínský kraj,63
2022-09-05,CZ080,Moravskoslezský kraj,65
2022-09-06,CZ010,Praha,68
2022-09-06,CZ020,Středočeský kraj,68
2022-09-06,CZ031,Jihočeský kraj,70
2022-09-06,CZ032,Plzeňský kraj,70
2022-09-06,CZ041,Karlovarský kraj,62
2022-09-06,CZ042,Ústecký kraj,70
2022-09-06,CZ051,Liberecký kraj,68
2022-09-06,CZ052,Královéhradecký kraj,70
2022-09-06,CZ053,Pardubický kraj,68
2022-09-06,CZ063,Kraj Vysočina,65
2022-09-06,CZ064,Jihomoravský kraj,70
2022-09-06,CZ071,Olomoucký kraj,63
2022-09-06,CZ072,Zlínský kraj,63
2022-09-06,CZ080,Moravskoslezský kraj,65
2022-09-07,CZ010,Praha,68
2022-09-07,CZ020,Středočeský kraj,68
2022-09-07,CZ031,Jihočeský kraj,70
2022-09-07,CZ032,Plzeňský kraj,70
2022-09-07,CZ041,Karlovarský kraj,65
2022-09-07,CZ042,Ústecký kraj,70
2022-09-07,CZ051,Liberecký kraj,68
2022-09-07,CZ052,Královéhradecký kraj,70
2022-09-07,CZ053,Pardubický kraj,70
2022-09-07,CZ063,Kraj Vysočina,65
2022-09-07,CZ064,Jihomoravský kraj,63
2022-09-07,CZ071,Olomoucký kraj,65
2022-09-07,CZ072,Zlínský kraj,63
2022-09-07,CZ080,Moravskoslezský kraj,65
2022-09-08,CZ010,Praha,68
2022-09-08,CZ020,Středočeský kraj,68
2022-09-08,CZ031,Jihočeský kraj,75
2022-09-08,CZ032,Plzeňský kraj,70
2022-09-08,CZ041,Karlovarský kraj,68
2022-09-08,CZ042,Ústecký kraj,70
2022-09-08,CZ051,Liberecký kraj,68
2022-09-08,CZ052,Královéhradecký kraj,70
2022-09-08,CZ053,Pardubický kraj,75
2022-09-08,CZ063,Kraj Vysočina,68
2022-09-08,CZ064,Jihomoravský kraj,68
2022-09-08,CZ071,Olomoucký kraj,70
2022-09-08,CZ072,Zlínský kraj,70
2022-09-08,CZ080,Moravskoslezský kraj,70
2022-09-09,CZ010,Praha,75
2022-09-09,CZ020,Středočeský kraj,70
2022-09-09,CZ031,Jihočeský kraj,75
2022-09-09,CZ032,Plzeňský kraj,75
2022-09-09,CZ041,Karlovarský kraj,65
2022-09-09,CZ042,Ústecký kraj,75
2022-09-09,CZ051,Liberecký kraj,68
2022-09-09,CZ052,Královéhradecký kraj,70
2022-09-09,CZ053,Pardubický kraj,75
2022-09-09,CZ063,Kraj Vysočina,68
2022-09-09,CZ064,Jihomoravský kraj,68
2022-09-09,CZ071,Olomoucký kraj,70
2022-09-09,CZ072,Zlínský kraj,70
2022-09-09,CZ080,Moravskoslezský kraj,68
2022-09-10,CZ010,Praha,70
2022-09-10,CZ020,Středočeský kraj,70
2022-09-10,CZ031,Jihočeský kraj,75
2022-09-10,CZ032,Plzeňský kraj,75
2022-09-10,CZ041,Karlovarský kraj,67
2022-09-10,CZ042,Ústecký kraj,75
2022-09-10,CZ051,Liberecký kraj,68
2022-09-10,CZ052,Královéhradecký kraj,68
2022-09-10,CZ053,Pardubický kraj,75
2022-09-10,CZ063,Kraj Vysočina,68
2022-09-10,CZ064,Jihomoravský kraj,68
2022-09-10,CZ071,Olomoucký kraj,70
2022-09-10,CZ072,Zlínský kraj,70
2022-09-10,CZ080,Moravskoslezský kraj,68
2022-09-11,CZ010,Praha,70
2022-09-11,CZ020,Středočeský kraj,70
2022-09-11,CZ031,Jihočeský kraj,70
2022-09-11,CZ032,Plzeňský kraj,70
2022-09-11,CZ041,Karlovarský kraj,75
2022-09-11,CZ042,Ústecký kraj,70
2022-09-11,CZ051,Liberecký kraj,68
2022-09-11,CZ052,Královéhradecký kraj,68
2022-09-11,CZ053,Pardubický kraj,75
2022-09-11,CZ063,Kraj Vysočina,68
2022-09-11,CZ064,Jihomoravský kraj,68
2022-09-11,CZ071,Olomoucký kraj,70
2022-09-11,CZ072,Zlínský kraj,75
2022-09-11,CZ080,Moravskoslezský kraj,68
2022-09-12,CZ010,Praha,68
2022-09-12,CZ020,Středočeský kraj,68
2022-09-12,CZ031,Jihočeský kraj,70
2022-09-12,CZ032,Plzeňský kraj,70
2022-09-12,CZ041,Karlovarský kraj,75
2022-09-12,CZ042,Ústecký kraj,68
2022-09-12,CZ051,Liberecký kraj,70
2022-09-12,CZ052,Královéhradecký kraj,70
2022-09-12,CZ053,Pardubický kraj,75
2022-09-12,CZ063,Kraj Vysočina,75
2022-09-12,CZ064,Jihomoravský kraj,68
2022-09-12,CZ071,Olomoucký kraj,75
2022-09-12,CZ072,Zlínský kraj,75
2022-09-12,CZ080,Moravskoslezský kraj,70
2022-09-13,CZ010,Praha,68
2022-09-13,CZ020,Středočeský kraj,70
2022-09-13,CZ031,Jihočeský kraj,70
2022-09-13,CZ032,Plzeňský kraj,70
2022-09-13,CZ041,Karlovarský kraj,75
2022-09-13,CZ042,Ústecký kraj,68
2022-09-13,CZ051,Liberecký kraj,70
2022-09-13,CZ052,Královéhradecký kraj,71
2022-09-13,CZ053,Pardubický kraj,75
2022-09-13,CZ063,Kraj Vysočina,75
2022-09-13,CZ064,Jihomoravský kraj,68
2022-09-13,CZ071,Olomoucký kraj,70
2022-09-13,CZ072,Zlínský kraj,75
2022-09-13,CZ080,Moravskoslezský kraj,75
2022-09-14,CZ010,Praha,68
2022-09-14,CZ020,Středočeský kraj,68
2022-09-14,CZ031,Jihočeský kraj,70
2022-09-14,CZ032,Plzeňský kraj,70
2022-09-14,CZ041,Karlovarský kraj,70
2022-09-14,CZ042,Ústecký kraj,68
2022-09-14,CZ051,Liberecký kraj,70
2022-09-14,CZ052,Královéhradecký kraj,71
2022-09-14,CZ053,Pardubický kraj,70
2022-09-14,CZ063,Kraj Vysočina,75
2022-09-14,CZ064,Jihomoravský kraj,68
2022-09-14,CZ071,Olomoucký kraj,68
2022-09-14,CZ072,Zlínský kraj,70
2022-09-14,CZ080,Moravskoslezský kraj,75
2022-09-15,CZ010,Praha,68
2022-09-15,CZ020,Středočeský kraj,68
2022-09-15,CZ031,Jihočeský kraj,68
2022-09-15,CZ032,Plzeňský kraj,68
2022-09-15,CZ041,Karlovarský kraj,68
2022-09-15,CZ042,Ústecký kraj,68
2022-09-15,CZ051,Liberecký kraj,70
2022-09-15,CZ052,Královéhradecký kraj,71
2022-09-15,CZ053,Pardubický kraj,70
2022-09-15,CZ063,Kraj Vysočina,75
2022-09-15,CZ064,Jihomoravský kraj,68
2022-09-15,CZ071,Olomoucký kraj,68
2022-09-15,CZ072,Zlínský kraj,68
2022-09-15,CZ080,Moravskoslezský kraj,75
2022-09-16,CZ010,Praha,71
2022-09-16,CZ020,Středočeský kraj,68
2022-09-16,CZ031,Jihočeský kraj,70
2022-09-16,CZ032,Plzeňský kraj,73
2022-09-16,CZ041,Karlovarský kraj,68
2022-09-16,CZ042,Ústecký kraj,73
2022-09-16,CZ051,Liberecký kraj,75
2022-09-16,CZ052,Královéhradecký kraj,71
2022-09-16,CZ053,Pardubický kraj,70
2022-09-16,CZ063,Kraj Vysočina,75
2022-09-16,CZ064,Jihomoravský kraj,73
2022-09-16,CZ071,Olomoucký kraj,68
2022-09-16,CZ072,Zlínský kraj,68
2022-09-16,CZ080,Moravskoslezský kraj,73
2022-09-17,CZ010,Praha,71
2022-09-17,CZ020,Středočeský kraj,73
2022-09-17,CZ031,Jihočeský kraj,68
2022-09-17,CZ032,Plzeňský kraj,73
2022-09-17,CZ041,Karlovarský kraj,68
2022-09-17,CZ042,Ústecký kraj,73
2022-09-17,CZ051,Liberecký kraj,70
2022-09-17,CZ052,Královéhradecký kraj,66
2022-09-17,CZ053,Pardubický kraj,70
2022-09-17,CZ063,Kraj Vysočina,75
2022-09-17,CZ064,Jihomoravský kraj,68
2022-09-17,CZ071,Olomoucký kraj,68
2022-09-17,CZ072,Zlínský kraj,68
2022-09-17,CZ080,Moravskoslezský kraj,70
2022-09-18,CZ010,Praha,71
2022-09-18,CZ020,Středočeský kraj,68
2022-09-18,CZ031,Jihočeský kraj,68
2022-09-18,CZ032,Plzeňský kraj,68
2022-09-18,CZ041,Karlovarský kraj,63
2022-09-18,CZ042,Ústecký kraj,68
2022-09-18,CZ051,Liberecký kraj,68
2022-09-18,CZ052,Královéhradecký kraj,71
2022-09-18,CZ053,Pardubický kraj,68
2022-09-18,CZ063,Kraj Vysočina,70
2022-09-18,CZ064,Jihomoravský kraj,68
2022-09-18,CZ071,Olomoucký kraj,68
2022-09-18,CZ072,Zlínský kraj,68
2022-09-18,CZ080,Moravskoslezský kraj,70
2022-09-19,CZ010,Praha,71
2022-09-19,CZ020,Středočeský kraj,70
2022-09-19,CZ031,Jihočeský kraj,70
2022-09-19,CZ032,Plzeňský kraj,68
2022-09-19,CZ041,Karlovarský kraj,63
2022-09-19,CZ042,Ústecký kraj,68
2022-09-19,CZ051,Liberecký kraj,68
2022-09-19,CZ052,Královéhradecký kraj,66
2022-09-19,CZ053,Pardubický kraj,73
2022-09-19,CZ063,Kraj Vysočina,73
2022-09-19,CZ064,Jihomoravský kraj,68
2022-09-19,CZ071,Olomoucký kraj,68
2022-09-19,CZ072,Zlínský kraj,68
2022-09-19,CZ080,Moravskoslezský kraj,68
2022-09-20,CZ010,Praha,66
2022-09-20,CZ020,Středočeský kraj,68
2022-09-20,CZ031,Jihočeský kraj,68
2022-09-20,CZ032,Plzeňský kraj,68
2022-09-20,CZ041,Karlovarský kraj,63
2022-09-20,CZ042,Ústecký kraj,68
2022-09-20,CZ051,Liberecký kraj,68
2022-09-20,CZ052,Královéhradecký kraj,71
2022-09-20,CZ053,Pardubický kraj,73
2022-09-20,CZ063,Kraj Vysočina,73
2022-09-20,CZ064,Jihomoravský kraj,68
2022-09-20,CZ071,Olomoucký kraj,68
2022-09-20,CZ072,Zlínský kraj,68
2022-09-20,CZ080,Moravskoslezský kraj,68
2022-09-21,CZ010,Praha,71
2022-09-21,CZ020,Středočeský kraj,68
2022-09-21,CZ031,Jihočeský kraj,71
2022-09-21,CZ032,Plzeňský kraj,68
2022-09-21,CZ041,Karlovarský kraj,63
2022-09-21,CZ042,Ústecký kraj,68
2022-09-21,CZ051,Liberecký kraj,70
2022-09-21,CZ052,Královéhradecký kraj,74
2022-09-21,CZ053,Pardubický kraj,76
2022-09-21,CZ063,Kraj Vysočina,73
2022-09-21,CZ064,Jihomoravský kraj,70
2022-09-21,CZ071,Olomoucký kraj,68
2022-09-21,CZ072,Zlínský kraj,70
2022-09-21,CZ080,Moravskoslezský kraj,68
2022-09-22,CZ010,Praha,71
2022-09-22,CZ020,Středočeský kraj,71
2022-09-22,CZ031,Jihočeský kraj,71
2022-09-22,CZ032,Plzeňský kraj,68
2022-09-22,CZ041,Karlovarský kraj,63
2022-09-22,CZ042,Ústecký kraj,70
2022-09-22,CZ051,Liberecký kraj,70
2022-09-22,CZ052,Královéhradecký kraj,76
2022-09-22,CZ053,Pardubický kraj,76
2022-09-22,CZ063,Kraj Vysočina,73
2022-09-22,CZ064,Jihomoravský kraj,73
2022-09-22,CZ071,Olomoucký kraj,68
2022-09-22,CZ072,Zlínský kraj,70
2022-09-22,CZ080,Moravskoslezský kraj,68
2022-09-23,CZ010,Praha,71
2022-09-23,CZ020,Středočeský kraj,71
2022-09-23,CZ031,Jihočeský kraj,71
2022-09-23,CZ032,Plzeňský kraj,71
2022-09-23,CZ041,Karlovarský kraj,68
2022-09-23,CZ042,Ústecký kraj,73
2022-09-23,CZ051,Liberecký kraj,73
2022-09-23,CZ052,Královéhradecký kraj,76
2022-09-23,CZ053,Pardubický kraj,76
2022-09-23,CZ063,Kraj Vysočina,73
2022-09-23,CZ064,Jihomoravský kraj,73
2022-09-23,CZ071,Olomoucký kraj,68
2022-09-23,CZ072,Zlínský kraj,73
2022-09-23,CZ080,Moravskoslezský kraj,68
2022-09-24,CZ010,Praha,73
2022-09-24,CZ020,Středočeský kraj,66
2022-09-24,CZ031,Jihočeský kraj,71
2022-09-24,CZ032,Plzeňský kraj,71
2022-09-24,CZ041,Karlovarský kraj,68
2022-09-24,CZ042,Ústecký kraj,73
2022-09-24,CZ051,Liberecký kraj,73
2022-09-24,CZ052,Královéhradecký kraj,76
2022-09-24,CZ053,Pardubický kraj,76
2022-09-24,CZ063,Kraj Vysočina,73
2022-09-24,CZ064,Jihomoravský kraj,73
2022-09-24,CZ071,Olomoucký kraj,68
2022-09-24,CZ072,Zlínský kraj,73
2022-09-24,CZ080,Moravskoslezský kraj,68
2022-09-25,CZ010,Praha,73
2022-09-25,CZ020,Středočeský kraj,66
2022-09-25,CZ031,Jihočeský kraj,71
2022-09-25,CZ032,Plzeňský kraj,73
2022-09-25,CZ041,Karlovarský kraj,68
2022-09-25,CZ042,Ústecký kraj,73
2022-09-25,CZ051,Liberecký kraj,73
2022-09-25,CZ052,Královéhradecký kraj,76
2022-09-25,CZ053,Pardubický kraj,76
2022-09-25,CZ063,Kraj Vysočina,73
2022-09-25,CZ064,Jihomoravský kraj,73
2022-09-25,CZ071,Olomoucký kraj,68
2022-09-25,CZ072,Zlínský kraj,73
2022-09-25,CZ080,Moravskoslezský kraj,68
2022-09-26,CZ010,Praha,73
2022-09-26,CZ020,Středočeský kraj,71
2022-09-26,CZ031,Jihočeský kraj,71
2022-09-26,CZ032,Plzeňský kraj,76
2022-09-26,CZ041,Karlovarský kraj,70
2022-09-26,CZ042,Ústecký kraj,76
2022-09-26,CZ051,Liberecký kraj,73
2022-09-26,CZ052,Královéhradecký kraj,76
2022-09-26,CZ053,Pardubický kraj,76
2022-09-26,CZ063,Kraj Vysočina,73
2022-09-26,CZ064,Jihomoravský kraj,73
2022-09-26,CZ071,Olomoucký kraj,68
2022-09-26,CZ072,Zlínský kraj,73
2022-09-26,CZ080,Moravskoslezský kraj,70
2022-09-27,CZ010,Praha,73
2022-09-27,CZ020,Středočeský kraj,73
2022-09-27,CZ031,Jihočeský kraj,71
2022-09-27,CZ032,Plzeňský kraj,76
2022-09-27,CZ041,Karlovarský kraj,75
2022-09-27,CZ042,Ústecký kraj,76
2022-09-27,CZ051,Liberecký kraj,73
2022-09-27,CZ052,Královéhradecký kraj,76
2022-09-27,CZ053,Pardubický kraj,76
2022-09-27,CZ063,Kraj Vysočina,76
2022-09-27,CZ064,Jihomoravský kraj,76
2022-09-27,CZ071,Olomoucký kraj,68
2022-09-27,CZ072,Zlínský kraj,73
2022-09-27,CZ080,Moravskoslezský kraj,73
2022-09-28,CZ010,Praha,73
2022-09-28,CZ020,Středočeský kraj,68
2022-09-28,CZ031,Jihočeský kraj,71
2022-09-28,CZ032,Plzeňský kraj,73
2022-09-28,CZ041,Karlovarský kraj,70
2022-09-28,CZ042,Ústecký kraj,71
2022-09-28,CZ051,Liberecký kraj,68
2022-09-28,CZ052,Královéhradecký kraj,76
2022-09-28,CZ053,Pardubický kraj,71
2022-09-28,CZ063,Kraj Vysočina,68
2022-09-28,CZ064,Jihomoravský kraj,68
2022-09-28,CZ071,Olomoucký kraj,65
2022-09-28,CZ072,Zlínský kraj,68
2022-09-28,CZ080,Moravskoslezský kraj,65
2022-09-29,CZ010,Praha,73
2022-09-29,CZ020,Středočeský kraj,73
2022-09-29,CZ031,Jihočeský kraj,73
2022-09-29,CZ032,Plzeňský kraj,76
2022-09-29,CZ041,Karlovarský kraj,70
2022-09-29,CZ042,Ústecký kraj,76
2022-09-29,CZ051,Liberecký kraj,68
2022-09-29,CZ052,Královéhradecký kraj,76
2022-09-29,CZ053,Pardubický kraj,71
2022-09-29,CZ063,Kraj Vysočina,68
2022-09-29,CZ064,Jihomoravský kraj,73
2022-09-29,CZ071,Olomoucký kraj,70
2022-09-29,CZ072,Zlínský kraj,68
2022-09-29,CZ080,Moravskoslezský kraj,68
2022-09-30,CZ010,Praha,73
2022-09-30,CZ020,Středočeský kraj,73
2022-09-30,CZ031,Jihočeský kraj,73
2022-09-30,CZ032,Plzeňský kraj,76
2022-09-30,CZ041,Karlovarský kraj,70
2022-09-30,CZ042,Ústecký kraj,76
2022-09-30,CZ051,Liberecký kraj,68
2022-09-30,CZ052,Královéhradecký kraj,76
2022-09-30,CZ053,Pardubický kraj,76
2022-09-30,CZ063,Kraj Vysočina,68
2022-09-30,CZ064,Jihomoravský kraj,76
2022-09-30,CZ071,Olomoucký kraj,73
2022-09-30,CZ072,Zlínský kraj,73
2022-09-30,CZ080,Moravskoslezský kraj,73
2022-10-01,CZ010,Praha,76
2022-10-01,CZ020,Středočeský kraj,73
2022-10-01,CZ031,Jihočeský kraj,73
2022-10-01,CZ032,Plzeňský kraj,76
2022-10-01,CZ041,Karlovarský kraj,70
2022-10-01,CZ042,Ústecký kraj,71
2022-10-01,CZ051,Liberecký kraj,68
2022-10-01,CZ052,Královéhradecký kraj,76
2022-10-01,CZ053,Pardubický kraj,71
2022-10-01,CZ063,Kraj Vysočina,68
2022-10-01,CZ064,Jihomoravský kraj,76
2022-10-01,CZ071,Olomoucký kraj,73
2022-10-01,CZ072,Zlínský kraj,73
2022-10-01,CZ080,Moravskoslezský kraj,68
2022-10-02,CZ010,Praha,76
2022-10-02,CZ020,Středočeský kraj,73
2022-10-02,CZ031,Jihočeský kraj,68
2022-10-02,CZ032,Plzeňský kraj,71
2022-10-02,CZ041,Karlovarský kraj,65
2022-10-02,CZ042,Ústecký kraj,71
2022-10-02,CZ051,Liberecký kraj,68
2022-10-02,CZ052,Královéhradecký kraj,76
2022-10-02,CZ053,Pardubický kraj,69
2022-10-02,CZ063,Kraj Vysočina,68
2022-10-02,CZ064,Jihomoravský kraj,71
2022-10-02,CZ071,Olomoucký kraj,73
2022-10-02,CZ072,Zlínský kraj,68
2022-10-02,CZ080,Moravskoslezský kraj,68
2022-10-03,CZ010,Praha,76
2022-10-03,CZ020,Středočeský kraj,73
2022-10-03,CZ031,Jihočeský kraj,76
2022-10-03,CZ032,Plzeňský kraj,76
2022-10-03,CZ041,Karlovarský kraj,70
2022-10-03,CZ042,Ústecký kraj,76
2022-10-03,CZ051,Liberecký kraj,73
2022-10-03,CZ052,Královéhradecký kraj,76
2022-10-03,CZ053,Pardubický kraj,74
2022-10-03,CZ063,Kraj Vysočina,73
2022-10-03,CZ064,Jihomoravský kraj,76
2022-10-03,CZ071,Olomoucký kraj,73
2022-10-03,CZ072,Zlínský kraj,73
2022-10-03,CZ080,Moravskoslezský kraj,78
2022-10-04,CZ010,Praha,76
2022-10-04,CZ020,Středočeský kraj,68
2022-10-04,CZ031,Jihočeský kraj,76
2022-10-04,CZ032,Plzeňský kraj,76
2022-10-04,CZ041,Karlovarský kraj,65
2022-10-04,CZ042,Ústecký kraj,71
2022-10-04,CZ051,Liberecký kraj,73
2022-10-04,CZ052,Královéhradecký kraj,76
2022-10-04,CZ053,Pardubický kraj,69
2022-10-04,CZ063,Kraj Vysočina,71
2022-10-04,CZ064,Jihomoravský kraj,76
2022-10-04,CZ071,Olomoucký kraj,73
2022-10-04,CZ072,Zlínský kraj,73
2022-10-04,CZ080,Moravskoslezský kraj,73
2022-10-05,CZ010,Praha,76
2022-10-05,CZ020,Středočeský kraj,73
2022-10-05,CZ031,Jihočeský kraj,81
2022-10-05,CZ032,Plzeňský kraj,76
2022-10-05,CZ041,Karlovarský kraj,70
2022-10-05,CZ042,Ústecký kraj,76
2022-10-05,CZ051,Liberecký kraj,73
2022-10-05,CZ052,Královéhradecký kraj,76
2022-10-05,CZ053,Pardubický kraj,76
2022-10-05,CZ063,Kraj Vysočina,73
2022-10-05,CZ064,Jihomoravský kraj,76
2022-10-05,CZ071,Olomoucký kraj,73
2022-10-05,CZ072,Zlínský kraj,73
2022-10-05,CZ080,Moravskoslezský kraj,73
2022-10-06,CZ010,Praha,74
2022-10-06,CZ020,Středočeský kraj,71
2022-10-06,CZ031,Jihočeský kraj,74
2022-10-06,CZ032,Plzeňský kraj,74
2022-10-06,CZ041,Karlovarský kraj,70
2022-10-06,CZ042,Ústecký kraj,76
2022-10-06,CZ051,Liberecký kraj,73
2022-10-06,CZ052,Královéhradecký kraj,78
2022-10-06,CZ053,Pardubický kraj,74
2022-10-06,CZ063,Kraj Vysočina,71
2022-10-06,CZ064,Jihomoravský kraj,76
2022-10-06,CZ071,Olomoucký kraj,73
2022-10-06,CZ072,Zlínský kraj,71
2022-10-06,CZ080,Moravskoslezský kraj,73
2022-10-07,CZ010,Praha,74
2022-10-07,CZ020,Středočeský kraj,71
2022-10-07,CZ031,Jihočeský kraj,76
2022-10-07,CZ032,Plzeňský kraj,69
2022-10-07,CZ041,Karlovarský kraj,68
2022-10-07,CZ042,Ústecký kraj,76
